url,barkod,urun_adi,miktar,ambalaj,markalar,kategoriler,etiketler,mensei,uretim_yerleri,satildigi_ulkeler,icerik_metni,alerjenler,eser_miktarlar,icerik_sayisi,nutriscore_notu,nova_grubu,yesil_skor_notu,palmiye_yagi_icermez,vejetaryen,vegan_durumu,yag_seviyesi,doymus_yag_seviyesi,seker_seviyesi,tuz_seviyesi,enerji_kj,enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,lif_g,protein_g,tuz_g,sodyum_g,alkol_yuzde,meyve_sebze_baklagil_yuzde,nutriscore_puan,ns_negatif_puan,ns_pozitif_puan,ns_enerji_puan,ns_seker_puan,ns_doymus_yag_puan,ns_tuz_puan,ns_protein_puan,ns_lif_puan,ns_meyve_sebze_baklagil_puan
https://world.openfoodfacts.org/product/8001665712842/plaisir-du-primeur-giovanni-rana,8001665712842,Plaisir du primeur – Giovanni Rana – 250 g,250 g,fr:Sachet en plastique,"Giovanni Rana, ,, Rana","Plant-based foods and beverages, ,, Plant-based foods, ,, Meals, ,, Pasta dishes, ,, Pastas, ,, Stuffed pastas, ,, Ravioli, ,, Egg pastas, ,, Pasta stuffed with vegetables, ,, Fresh egg pasta","No preservatives, ,, Nutriscore, ,, Nutriscore Grade A",,"Pastificio Rana S.p.a., ,, Via Pacinotti 25 - 37057 - San Giovanni Lupatoto (VR), ,, Italia",France,"French: Farce 60% : courgettes frites 17% (courgettes, huile de tournesol), aubergines frites 15% (aubergines, huile de tournesol), poivrons grillés 12%, fibres végétales (maïs et pommes de terre), tomates en morceaux 7%, fromage mozzarella, oignons 5%, ricotta (sérum de lait, lait , sel), chapelure (farine de blé tendre, eau, sel, levure), sérum de lait en poudre, fromage râpé, huile d'olive extra vierge, basilic, concentré de tomates 1%, origan, marjolaine, sel, ail, arômes naturels (contiennent céleri et lait ). Pâte 40% : farine de blé tendre, œufs 30%, semoule de blé dur.","Celery, Eggs, Gluten, Milk",,39,A,4,B,True,True,no,moderate,moderate,moderate,moderate,924.0,221.0,6.8,2.4,29.0,6.1,5.5,8.28,1.1,0.44,,,-1,10,11,2,1,2,5,3,3,5
https://world.openfoodfacts.org/product/6111035001628/sidi-ali,6111035001628,Sidi Ali – 50 cl,50 cl,,,"Beverages and beverages preparations, ,, Beverages, ,, Waters, ,, Spring waters, ,, Mineral waters, ,, Natural mineral waters",,,,Morocco,"French: S di ali ESSENTIELLE DEPUIS TOUJOURS PAR SES BIENFAITS ET SA PURET MINERALE NATURELLE SIDI ALI SE PARE AUJOURD'HUI D'UNE 8O ENVERRE POUR HABILLER VOTRE TABLE AVEC ELEGANCE 'ABRI DU SOLEIL ET DE LA CHALEUR DANS UN ENDROIT S DATE LIMITE DE CONSOMMATION: SUR LE BOUCHON Minéralisation en mg A 'ris Résidu sec à 110°C:186 Sodium Calcium Magnésium Potassium 25,50 Ali Cherif 'Oulmès Naturelle 12.02 eLS 8,70 p s AR 2,80 Bicarbonates 103,70 41,70 14,20 0,10 J aluall ihiall Sulfates Chlorures Nitrates Analyse Produit fa ma certifie et de certifié A 5alall NERALES AMES S.A ra - 20180 a - Maroc 7 42 à 46 33 47 52 ulmes.ma 6""111035 001 628'",,,5,A,1,A,False,True,yes,low,low,low,low,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0
https://world.openfoodfacts.org/product/20645342/gaspacho-sol-mar,20645342,Gaspacho – Sol & Mar – 1 L,1 L,"Brick, ,, Refrigerated, ,, Composite-carton","Chef Select, ,, Sol&Mar, ,, Lidl, ,, Toque du Chef","Plant-based foods and beverages, ,, Plant-based foods, ,, Fruits and vegetables based foods, ,, Meals, ,, Soups, ,, Vegetable soups, ,, Cold soups, ,, Gazpacho","Vegetarian, ,, No artificial flavors, ,, No preservatives, ,, Vegan, ,, Made in Spain, ,, No colorings, ,, Nutriscore, ,, Nutriscore Grade A, ,, Triman",Spain,"Espagne, ,, Spain","Czech Republic, ,, France, ,, Netherlands, ,, Spain, ,, Switzerland","95% fresh vegetables (tomato, pepper, cucumber, onion, garlic), 2,6% extra virgin olive oil, sherry vinegar, salt, lemon juice",,,9,A,3,A,True,True,yes,low,low,low,moderate,155.0,37.0,2.3,0.3,3.0,2.9,1.1,0.6,0.75,0.3,,,-2,3,5,0,0,0,3,0,0,5
https://world.openfoodfacts.org/product/8480000566522/tiras-pollo-al-horno-hacendado,8480000566522,Tiras Pollo al Horno – Hacendado – 140 g,140 g,Plastic,Hacendado,"Meats and their products, ,, Meats, ,, Chicken and its products, ,, Poultries, ,, Chickens","No gluten, ,, No colorings",Spain,Barcelona,Spain,"roasted chicken breast (99%), salt, dextrose, potato starch, spices: aroma, use suggestion: ideal for salads, pasta dishes, fajitas, topping in pizzas, stay between 0-cy 5oc, packed in protective atmosphere, ngoasated frange (o0061 salt",,,6,A,4,E,True,False,no,low,low,low,moderate,596.65125,107.0,1.980234375,0.5742084375,0.27075,0.187125,0.00075,29.799403125,0.7498779375,,,0.0,-3,4,7,1,0,0,3,7,0,0
https://world.openfoodfacts.org/product/3259010108047/seitan-en-tranches-soy,3259010108047,Seitan en tranches – Soy – 250 g (2 x 125 g),250 g (2 x 125 g),"Fresh, ,, fr:Etui carton, ,, fr:Film plastique",Soy,"Plant-based foods and beverages, ,, Plant-based foods, ,, Cereals and potatoes, ,, Cereals and their products, ,, Meat alternatives, ,, Seitan","Low or no fat, ,, Vegetarian, ,, Low fat, ,, Organic, ,, EU Organic, ,, Non-EU Agriculture, ,, Source of proteins, ,, Vegan, ,, EU Agriculture, ,, EU/non-EU Agriculture, ,, FR-BIO-01, ,, High proteins, ,, Made in France, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade A, ,, Rich in vegetable protein, ,, AB Agriculture Biologique, ,, Vegan Cert",European Union and Non European Union,"Nutrition & Nature SAS, ,, Chemin de l'Horte, ,, 31250, ,, Revel, ,, France","France, ,, Spain","French: Eau, gluten de blé * 20,4%, concentré de tomate*, farine de blé * 4,1%, sauce soja * 2,7% (eau, soja *, blé *, sel, ferments), vinaigre de cidre*, miso d’ orge * (eau, soja *, orge *, sel, ferments), épices*, sel de mer, extrait de levure*, ail*, plantes aromatiques*.

*Ingrédients issus de l'agriculture biologique. Fabriqué dans un atelier qui utilise lait, oeufs , fruits à coque , sésame et céleri .","Gluten, Soybeans","Celery, Eggs, Milk, Nuts, Sesame seeds",22,A,4,A,True,True,yes,low,low,low,moderate,523.0,125.0,1.6,0.4,7.1,1.2,1.0,20.0,1.0,0.4,,,-2,5,7,1,0,0,4,7,0,0
https://world.openfoodfacts.org/product/3021762412464/pom-potes-compotes-gourdes-multivarietes-12x90g-materne,3021762412464,POM'POTES Compotes Gourdes Multivariétés 12x90g – Materne – 1080 g,1080 g,"Pouch flask, ,, fr:Conteneur, ,, fr:Etui en carton","Materne, ,, POM'POTES, ,, Sans sucres ajoutés","Plant-based foods and beverages, ,, Plant-based foods, ,, Fruits and vegetables based foods, ,, Desserts, ,, Fruits based foods, ,, Compotes, ,, Apple compotes, ,, Shelf-stable prepared fruit nuts and seeds Mixes","Sustainable, ,, No gluten, ,, Sustainable fishery, ,, No artificial flavors, ,, No preservatives, ,, Green Dot, ,, Made in France, ,, No added sugar, ,, No colorings, ,, Nutriscore, ,, Nutriscore Grade A, ,, Responsible aquaculture, ,, Responsible aquaculture ASC, ,, Sustainable Seafood MSC, ,, fr:EU_ECO_LABEL, ,, fr:FOREST_STEWARDSHIP_COUNCIL_100_PERCENT",France,,France,"French: Pomme : pomme origine France 99,7% (purée et purée concentrée), arôme naturel de pomme, jus de citron concentré (si nécessaire pour réguler l'acidité), antioxydant : acide ascorbique. Pomme Poire : pomme origine France 64,8 % (purée et purée concentrée), poire 35,0 %, jus de citron concentré (si nécessaire pour réguler l'acidité), antioxydant : acide ascorbique. Pomme Fraise : pomme origine France 77,9% (purée et purée concentrée), fraise 22,0 %, cassis, antioxydant : acide ascorbique. Pomme Banane Fraise : pomme origine France 69,9 %, banane 15,0%, fraise 15,0%, jus de citron concentré (si nécessaire pour réguler l'acidité), antioxydant : acide ascorbique.",,,29,A,4,A,True,True,yes,low,low,moderate,low,235.0,55.0,0.5,0.1,12.0,10.0,1.4,0.5,0.01,0.004,,362.1,-3,2,5,0,2,0,0,0,0,5
https://world.openfoodfacts.org/product/3256220264495/muffins-au-ble-complet-recette-anglaise-x4-250g-u,3256220264495,Muffins au blé complet Recette Anglaise x4 - 250g – U – 250 g,250 g,"fr:Film plastique, ,, fr:Unités",U,"Plant-based foods and beverages, ,, Plant-based foods, ,, Cereals and potatoes, ,, Breads, ,, Special breads, ,, English muffins","No gluten, ,, Made in France, ,, fr:Farine de blé français","European Union, ,, United Kingdom",Angleterre,France,"French: Farine de blé complet 52%, eau, levure, gluten de blé , semoule de blé dur, fibres de blé , sucre, sel, conservateurs : propionate de calcium et acide sorbique, farine de blé . Traces éventuelles de lait .",Gluten,Milk,12,A,4,A,True,True,maybe,low,low,low,moderate,855.0,203.0,1.8,0.3,31.0,2.9,7.1,12.0,0.93,0.372,,0.0,-2,6,8,2,0,0,4,4,4,0
https://world.openfoodfacts.org/product/3596690773104/nuggets-de-poulet-100-filet-l-atelier-pere-dodu,3596690773104,Nuggets De Poulet 100% Filet – L'Atelier Père Dodu – 200 g - X8 environ,200 g - X8 environ,"Sleeve, ,, fr:Etui en carton, ,, fr:Sachet en plastique","L'Atelier Père Dodu, ,, Père Dodu","Meats and their products, ,, Frozen foods, ,, Meat preparations, ,, Meats, ,, Chicken and its products, ,, Poultries, ,, Chicken preparations, ,, Breaded products, ,, Chickens, ,, Cooked poultries, ,, Breaded chicken, ,, Cooked chicken, ,, Poultry nuggets, ,, Chicken nuggets, ,, fr:Nuggets","French meat, ,, No preservatives, ,, French poultry, ,, No additives, ,, Nutriscore, ,, Nutriscore Grade A","Sans additif
Morceaux de filet de poulet et blé français issus de coopératives agricoles françaises.",Galliance Elaborés BP24 LA VRAIE CROIX 56250 ELVEN,France,"French: Filet de poulet traité en salaison 70% (filet de poulet 61,6%, eau, fécule, sel, poivre), panure 30% (farine de blé eau, levure, sucre sel, poudre d'œufs de  poules élevées en plein air). Huile de tournesol.","Eggs, Gluten","Celery, Gluten, Milk",12,A,3,E,True,False,no,moderate,low,low,moderate,926.0,228.0,10.0,1.0,18.0,0.7,1.2,16.0,0.5,0.2,,,-2,4,6,2,0,0,2,6,0,0
https://world.openfoodfacts.org/product/3270720000308/la-croquante-daco-bello,3270720000308,La croquante – Daco Bello – 125 g e,125 g e,"fr:Film en plastique, ,, fr:Sachet plastique",Daco Bello,"Plant-based foods and beverages, ,, Plant-based foods, ,, Seeds, ,, Nuts and their products, ,, Pumpkin and Squash plant products, ,, Nuts, ,, Pumpkin seeds and their products, ,, Sunflower seeds and their products, ,, Graines-de-courge-et-dérivés, ,, Graines-de-tournesol-et-dérivés","Source of proteins, ,, High proteins, ,, Nutriscore, ,, Nutriscore Grade C, ,, fr:PME Plus, ,, Triman","fr:Graines de courge origine non-UE, ,, fr:Graines de pignon de pin origine non-UE, ,, fr:Graines de tournesol origine UE",France,France,"decorti - quees, graines de courges décortiquées, pignons de pin décortiqués, pelés et brossés Les proportions sont garanties à la mise en œuvre et peuvent varier d'un sachet à l'autre Traces éventuelles d'arachide, amandes, noisettes, noix, noix de cajou, noix de pécan, noix du Brésil, pistaches, noix de Macadamia, graines de sésame sulfites, blé, seigle, orge, avoine, épeautre, kamut et soja.",,"Celery, Nuts, Peanuts, Sesame seeds, Soybeans, Sulphur dioxide and sulphites",3,A,1,,True,True,yes,high,high,low,low,2547.0,616.0,51.0,6.0,8.2,2.0,12.0,25.0,0.13,0.052,,,-10,2,12,,0,,0,7,5,0
https://world.openfoodfacts.org/product/3250392355289/galettes-de-mais-bio-regain,3250392355289,Galettes de maïs bio – Regain – 150 g,150 g,"Plastic, ,, Film, ,, fr:Film en plastique","Regain, ,, Regain bio","Plant-based foods and beverages, ,, Plant-based foods, ,, Cereals and potatoes, ,, Cereals and their products, ,, Crêpes and galettes, ,, Puffed cereal cakes, ,, Galettes, ,, Puffed corn cakes","Organic, ,, Vegetarian, ,, Distributor labels, ,, EU Organic, ,, Source of fibre, ,, Vegan, ,, CZ-BIO-001, ,, EU Agriculture, ,, Nutriscore, ,, Nutriscore Grade A, ,, AB Agriculture Biologique, ,, fr:Sélection Intermarché",,,"Czech Republic, ,, France","French: Maïs* 99,5%, sel. *Issus de l'agriçulture biologique.",,"Gluten, Lupin, Soybeans",3,A,3,A,False,True,yes,moderate,low,low,moderate,1628.0,384.0,3.1,0.4,78.1,1.2,6.4,7.9,0.52,0.208,,0.0,-1,6,7,4,0,0,2,3,4,0
https://world.openfoodfacts.org/product/3083681066852/puree-delice-carottes-potiron-creme-bonduelle,3083681066852,"Purée Délice Carottes, Potiron, Crème – Bonduelle – 780 g",780 g,"Plastic, ,, Bag, ,, Frozen, ,, fr:Sachet en plastique",Bonduelle,"Plant-based foods and beverages, ,, Plant-based foods, ,, Frozen foods, ,, Meals, ,, Prepared vegetables, ,, Purées, ,, Mashed vegetables, ,, Vegetables - Prepared/Processed (Frozen)","Vegetarian, ,, No preservatives, ,, Cooked in France, ,, Green Dot, ,, Made in France, ,, No additives, ,, No colorings, ,, Nutriscore, ,, Nutriscore Grade A",,France,"Canada, ,, France","French: Carottes 49%, potiron 26%, pommes de terre 15%, maïs doux en grains 5%, CREME fraîche 2.1%, sucre, sel, persil 0.5%, extrait de levure. Peut contenir du CELERI",Milk,"Celery, Gluten, Mustard, Soybeans",9,A,3,,True,True,no,low,low,low,moderate,177.0,42.0,1.0,0.5,6.4,3.1,1.4,1.2,0.65,0.26,,,-2,3,5,0,0,0,3,0,0,5
https://world.openfoodfacts.org/product/4088600272696/whole-chia-seeds-the-foodie-market,4088600272696,WHOLE CHIA SEEDS – The Foodie Market – 200g,200g,Mixed plastic-packet,The Foodie Market,"Plant-based foods and beverages, ,, Plant-based foods, ,, Cereals and potatoes, ,, Seeds, ,, Cereals and their products, ,, Cereal grains, ,, Chia",,,,"Ireland, ,, United Kingdom",CHIA (SALVIA HISPANICA) SEEDS.,,"Nuts, Peanuts, Sesame seeds",3,A,1,E,True,True,yes,high,moderate,low,low,1825.0,442.0,31.0,3.3,7.7,0.0,34.0,17.0,0.04,0.016,,,-9,2,11,,0,,0,6,5,0
https://world.openfoodfacts.org/product/3250390005155/pois-chiches-1-2-saint-eloi,3250390005155,Pois chiches - 1/2 – Saint eloi – 400 g,400 g,Canned,Saint eloi,"Plant-based foods and beverages, ,, Plant-based foods, ,, Legumes and their products, ,, Canned foods, ,, Legumes, ,, Seeds, ,, Canned plant-based foods, ,, Legume seeds, ,, Pulses, ,, Chickpeas, ,, Canned legumes, ,, Canned chickpeas, ,, fr:Autres produits","Distributor labels, ,, No preservatives, ,, Nutriscore, ,, Nutriscore Grade A, ,, fr:Sélection Intermarché, ,, Triman","France, ,, fr:Pois chiche origine France","Mendon, ,, France",France,"French: Pois chiches secs trempés, eau, sel. Peut contenir : céleri .",Celery,Celery,3,A,3,A,True,True,yes,low,low,low,moderate,533.8,126.0,2.8,0.3,15.0,0.3,6.6,7.2,0.4,0.16,,,-9,2,11,,0,,1,2,4,5
https://world.openfoodfacts.org/product/8005110172106/polpa-mutti,8005110172106,Polpa – Mutti – 210g,210g,"Can, ,, Steel-can",Mutti,"Plant-based foods and beverages, ,, Plant-based foods, ,, Fruits and vegetables based foods, ,, Canned foods, ,, Condiments, ,, Vegetables based foods, ,, Canned plant-based foods, ,, Frozen foods, ,, Vegetables, ,, Canned vegetables, ,, Sauces, ,, Tomatoes and their products, ,, Tomato sauces, ,, Tomatoes, ,, Canned tomatoes, ,, Groceries",Metal recycles forever,Italy,"Mutti S.p.a., ,, Via Traversetolo 28 - 43022 - Montechiarugolo (PR), ,, Italia","Australia, ,, France, ,, Germany, ,, Italy","tomato 99.8%, salt",,,2,A,3,A,True,True,yes,low,low,low,low,108.0,26.0,0.2,0.1,3.9,2.8,,1.2,0.295,0.118,,,-4,1,5,0,0,0,1,0,0,5
https://world.openfoodfacts.org/product/3414280077060/6-gros-oeufs-l-oeuf-de-nos-villages,3414280077060,6 Gros Œufs – L'oeuf de nos villages – 360 g (6 x 60 g),360 g (6 x 60 g),"Box, ,, fr:Boîte en carton, ,, fr:Cellulose",L'oeuf de nos villages,"Farming products, ,, Eggs, ,, Chicken eggs, ,, Free-range chicken eggs, ,, Large-eggs","French eggs, ,, Nutriscore, ,, Nutriscore Grade A, ,, fr:PME Plus, ,, Triman, ,, fr:Alimentation-100-vegetaux-et-mineraux-et-vitamines, ,, fr:Cereales-d-origine-locale, ,, fr:Collecte-de-proximite, ,, fr:Exploitations-familiales, ,, fr:Respect-du-bien-etre-animal",oeufs de France,France,"Belgium, ,, France",French: OEufs de catégorie A de poules élevées en plein air.,Eggs,Eggs,1,A,1,A,True,True,no,moderate,moderate,low,moderate,583.0,140.0,9.8,2.6,0.3,0.3,0.0,13.0,0.31,0.124,,0.0,-1,4,5,1,0,2,1,5,0,0
https://world.openfoodfacts.org/product/3760043160600/le-fromage-blanc-des-limousins-laiterie-les-fayes,3760043160600,Le fromage blanc des limousins – Laiterie Les Fayes – 1.50 Kg,1.50 Kg,Pot,"Laiterie Les Fayes, ,, Les Fayes","Dairies, ,, Fermented foods, ,, Fermented milk products, ,, Cheeses, ,, Desserts, ,, Dairy desserts, ,, Frozen foods, ,, Fermented dairy desserts, ,, fr:Fromages blancs","Triman, ,, fr:Signe-nouvelle-aquitaine",fr:Lait collecté auprès des producteurs Limousins,,France,"French: Lait pasteurisé origine France, crème pasteurisée origine France, ferments lactiques .",Milk,,3,A,3,A,True,True,no,moderate,moderate,low,low,309.0,74.0,3.2,2.2,3.9,3.9,,7.5,0.075,0.03,,,0,3,3,0,1,2,0,3,0,0
https://world.openfoodfacts.org/product/3256228482341/fromage-blanc-nature-3-0-matieres-grasses-u,3256228482341,"Fromage Blanc Nature 3,0% matières grasses – U – 800 g",800 g,Etui en carton,U,"Dairies, ,, Fermented foods, ,, Fermented milk products, ,, Desserts, ,, Dairy desserts, ,, Fermented dairy desserts, ,, Fromages blancs - petit suisses and skyr, ,, Plain fermented dairy desserts, ,, fr:Fromages blancs, ,, fr:Fromages blancs natures","Nutriscore, ,, Nutriscore Grade A, ,, Triman, ,, Bleu Blanc Cœur, ,, Bleu Blanc Cœur Lait, ,, Lait Français, ,, Transformé en France",France,,France,"French: LAIT ÉCRÉMÉ pasteurisé 92,4% (origine : France), CRÈME PASTEURISÉE (origine : France), ferments (dont LAIT ), vitamine D.",Milk,,4,A,1,A,True,,no,moderate,moderate,low,low,308.0,74.0,3.0,2.0,4.3,4.3,0.5,7.3,0.19,0.076,,0.0,-1,2,3,0,1,1,0,3,0,0
https://world.openfoodfacts.org/product/3256228588197/pain-noir-vollkornbrot-u-bio,3256228588197,Pain Noir Vollkornbrot – U Bio – 500 g,500 g,Plastic,U Bio,"Plant-based foods and beverages, ,, Plant-based foods, ,, Breakfasts, ,, Cereals and potatoes, ,, Spreads, ,, Plant-based spreads, ,, Sweet spreads, ,, Fruit and vegetable preserves, ,, Breads, ,, Rye breads, ,, Wholemeal breads","Organic, ,, EU Organic, ,, Nutriscore, ,, Nutriscore Grade A, ,, AB Agriculture Biologique",SEIGLE allemagne.,,France,"Seigle complet concassé 43%, levain (eau, seigle complet concassé), eau, sel, levure",Gluten,"Gluten, Lupin",9,A,3,A,True,True,yes,low,low,low,moderate,766.0,182.0,1.2,0.1,34.0,0.0,9.0,4.2,0.93,0.372,0.0,0.0,0,6,6,2,0,0,4,1,5,0
https://world.openfoodfacts.org/product/3560071269999/compotes-de-pommes-carrefour-bio,3560071269999,Compotes de pommes – Carrefour BIO – 625 g,625 g,"Metal, ,, Glass, ,, Clear Glass, ,, Jar, ,, Lid","Carrefour BIO, ,, Carrefour","Plant-based foods and beverages, ,, Plant-based foods, ,, Fruits and vegetables based foods, ,, Desserts, ,, Fruits based foods, ,, Compotes, ,, Apple compotes, ,, Applesauces","Organic, ,, EU Organic, ,, EU Agriculture, ,, FR-BIO-01, ,, French agriculture, ,, Green Dot, ,, No added sugar, ,, Nutriscore, ,, AB Agriculture Biologique",France,,France,"French: Purée de pomme* 99%, jus d'acérola concentré*, antioxydant : acide ascorbique.* issu de l'agriculture biologique",,,4,A,1,A,True,,maybe,low,low,moderate,low,242.0,57.0,0.0,0.0,12.0,11.0,1.4,0.0,0.0,0.0,,,-2,3,5,0,3,0,0,0,0,5
https://world.openfoodfacts.org/product/3038359011467/panzani-sauce-provencale-nat-650g-f12,3038359011467,Panzani sauce provencale nat 650g f12 – 650 g,650 g,"Jar, ,, fr:Pot en verre",Panzani,"Condiments, ,, Sauces, ,, Meal sauces, ,, Tomato sauces, ,, Vegetable sauces, ,, Cooking Sauces, ,, Provençale sauces, ,, Tomato sauces with vegetables","Vegetarian, ,, Nutriscore, ,, Nutriscore Grade A",espagne,,France,"French: Pulpe de tomates fraîches avec morceaux et purées de tomates fraîches 85%, carottes 5%, oignons 4%, huile d'olive vierge, sucre, sel, amidon, persil, herbes de Provence 0,4%, arômes naturels d'herbes, extrait d'oignon.",,,12,A,4,B,True,True,maybe,low,low,moderate,moderate,235.0,56.0,1.8,0.3,7.8,6.3,1.3,1.5,0.89,0.356,,,0,5,5,0,1,0,4,0,0,5
https://world.openfoodfacts.org/product/3083681149852/betterave-moutarde-320g-bonduelle,3083681149852,Betterave moutarde 320g – Bonduelle – 320 g,320 g,Plastic,Bonduelle,"Plant-based foods and beverages, ,, Plant-based foods, ,, Fruits and vegetables based foods, ,, Vegetable-based foods and beverages, ,, Frozen foods, ,, Meals, ,, Vegetables based foods, ,, Vegetables, ,, Prepared salads, ,, Beetroot, ,, Beets salads, ,, Vegetables - Prepared/Processed (Perishable), ,, Groceries","Vegetarian, ,, No artificial flavors, ,, No preservatives, ,, Vegan, ,, Nutriscore, ,, Nutriscore Grade A","France, ,, Unspecified",France,"Belgium, ,, France, ,, Luxembourg","French: Betteraves rouges 85%, oignons, eau, MOUTARDE à l'ancienne 1%, purée d'ail, huile de colza, vinaigre d'alcool, ciboulette, sel, persil 0,3%, MOUTARDE de Dijon, épaississant : gomme de xanthane. Fabriqué dans un atelier utilisant également : céleri, gluten , poisson , crustacé , lait , œuf , soja et fruits à coque .","Celery, Crustaceans, Eggs, Fish, Gluten, Milk, Mustard","Celery, Crustaceans, Eggs, Fish, Gluten, Milk, Nuts, Soybeans, Cereals-with-gluten, Crustaceans-and-shellfish",22,A,4,A,True,True,maybe,low,low,moderate,moderate,214.0,51.0,1.0,0.1,7.5,7.0,3.0,1.5,0.45,0.18,,,-1,4,5,0,2,0,2,0,0,5
https://world.openfoodfacts.org/product/6111246954799/svelty,6111246954799,svelty – 110g,110g,,,"Dairies, ,, Fermented foods, ,, Fermented milk products, ,, Desserts, ,, Dairy desserts, ,, Fermented dairy desserts, ,, Yogurt cereal flavoured with no 0% sugar no 0% fat",,Morocco,,"France, ,, Morocco","يوغورت ممزوج المكونات حليب بدون دسم مستحضر الفواكه ""الحبوب"" . مركز البروتين. نشا معدل نكهة. خمائر حليبية . المادة الدهنية % 0.04 القشرية يمكن أن يحتوي على آثار الغلوتين والفواكه",,,5,A,,,False,True,yes,low,low,low,low,112.0,26.0,4e-05,0.03,4.0,0.0,,3.83,0.0,0.0,0.0,,-1,0,1,0,0,0,0,1,0,0
https://world.openfoodfacts.org/product/4335619022294/pomme-avec-morceaux-lidl,4335619022294,Pomme avec morceaux – Lidl – 710 g,710 g,,Lidl,"Plant-based foods and beverages, ,, Plant-based foods, ,, Fruits and vegetables based foods, ,, Desserts, ,, Fruits based foods, ,, Compotes, ,, Apple compotes","Nutriscore, ,, Nutriscore Grade A",,,France,"NELLE 60g cal FR Compote de pomme avec morceaux de pomme (35%), allégée en sucre* Ingrédients: 90% pommes, sucre, acidifiant: acide citrique; antioxydant: acide ascorbique. Non ouvert, à consommer de préférence avant le / numéro de lot : voir sur le couvercle. Après ouverture, à conserver à +4°C maximum et à consommer sous 5 jours. Lidl France - S.N.C. CS 30032 - FR-67039 Strasbourg - Cedex 2 her 4 335619 022294 Poids net: 710ge 81",,,6,A,3,A,True,True,yes,low,low,high,low,296.0,70.0,0.0005,0.0,15.0,14.0,1.8,0.3,0.0,0.0,0.0,,-2,3,5,0,3,0,0,0,0,5
https://world.openfoodfacts.org/product/3700146221747/beurre-de-cacahuetes-100-manger-juste,3700146221747,Beurre de cacahuètes 100% – Manger Juste,,,Manger Juste,"Plant-based foods and beverages, ,, Plant-based foods, ,, Legumes and their products, ,, Spreads, ,, Nuts and their products, ,, Plant-based spreads, ,, Oilseed purees, ,, Legume butters, ,, Nut butters, ,, Peanut butters","Organic, ,, EU Organic, ,, Made in France, ,, AB Agriculture Biologique, ,, fr:Planet Score",,,France,French: ARACHIDES *. *Produits issus de l'agriculture biologique. Allergènes signalés en majuscule. Traces possibles de fruits à coque .,Peanuts,Nuts,2,A,1,C,False,True,yes,high,high,moderate,low,2578.0,622.0,50.0,9.5,11.0,5.5,8.1,28.0,0.0,0.0,,,-7,5,12,,1,,0,7,5,0
https://world.openfoodfacts.org/product/6111252422824,6111252422824,6111252422824,,,,"Beverages and beverages preparations, ,, Beverages, ,, Waters, ,, Spring waters, ,, Mineral waters, ,, Table waters",,,,"France, ,, Morocco",,,,,A,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
https://world.openfoodfacts.org/product/3111902100105/muesli-bio-cereales-toastees-5-noix-charles-vignon,3111902100105,Muesli bio céréales toastées 5 noix – Charles Vignon – 350 g,350 g,"Plastic, ,, Bag",Charles Vignon,"Plant-based foods and beverages, ,, Plant-based foods, ,, Breakfasts, ,, Cereals and potatoes, ,, Cereals and their products, ,, Breakfast cereals, ,, Mueslis, ,, Cereals with nuts, ,, Mueslis with nuts","Organic, ,, Certified by Ecocert, ,, EU Organic, ,, No GMOs, ,, Non-EU Agriculture, ,, Source of fibre, ,, EU Agriculture, ,, EU/non-EU Agriculture, ,, FR-BIO-01, ,, High fibres, ,, Made in France, ,, No added sugar, ,, No palm oil, ,, AB Agriculture Biologique",fr:avoine France,France,France,"French: Céréales* complètes 72,5% (flocons d'avoine* 22,5%, flocons de seigle* toastés 21,3%, pétales de blé* 19%, flocons d'orge* toastés 9,6%), noix de coco*, amandes* entières 4,5%, graines de courge*, noisettes* entières 3,5%, noix de cajou* 3%, noix* 2,5%, noix de pécan* 2,5%, graines de tournesol*.","Gluten, Nuts","Milk, Sesame seeds, Soybeans",13,A,1,A,True,True,yes,moderate,moderate,low,low,1811.0,433.0,17.0,4.8,50.0,1.6,13.0,13.0,0.01,0.004,,,-1,9,10,5,0,4,0,5,5,0
https://world.openfoodfacts.org/product/3175681085688/les-pains-complets-seigle-aux-graines-de-tournesol-cereal-bio,3175681085688,Les Pains Complets Seigle aux Graines de Tournesol – Céréal BIO – 500 g,500 g,"Plastic, ,, Bag",Céréal BIO,"Plant-based foods and beverages, ,, Plant-based foods, ,, Cereals and potatoes, ,, Breads, ,, Rye breads, ,, Wholemeal breads","Vegetarian, ,, Organic, ,, EU Organic, ,, No preservatives, ,, Sustainable farming, ,, Vegan, ,, DE-ÖKO-001, ,, EU Agriculture, ,, No colorings, ,, AB Agriculture Biologique",,,France,"French: Farine complète de seigle * 57%, eau, graines de tournesol* 5%, sel marin, levure.
* Ingrédients issus de l'agriculture biologique",Gluten,,5,A,3,A,True,True,yes,moderate,low,low,moderate,899.8,214.0,3.7,0.5,34.0,0.0,11.0,5.7,1.1,0.44,,0.0,0,7,7,2,0,0,5,2,5,0
